number,formid,form.section_1_farmer_identification.community,form.section_1_farmer_identification.first_name,form.section_1_farmer_identification.last_name,form.section_1_farmer_identification.gender,form.section_1_farmer_identification.date_of_birth,form.section_1_farmer_identification.national_id,form.section_1_farmer_identification.phone_number,form.section_1_farmer_identification.farmer_photograph,form.section_2_household_information.household_size,form.section_2_household_information.primary_occupation,form.section_2_household_information.farming_experience_years,form.section_3_farm_information.farm_ownership,form.section_3_farm_information.number_of_farm_plots,form.section_3_farm_information.primary_or_main_irrigation_source.choice,form.section_3_farm_information.primary_or_main_irrigation_source.specify_other,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.choice,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_groundnuts_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_maize_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_rice_hectares,form.section_5_livestock.livestock_and_number_kept_integer.choice,form.section_5_livestock.livestock_and_number_kept_integer.number_of_goats,form.section_5_livestock.livestock_and_number_kept_integer.number_of_rabbits,form.section_6_farm_location.farm_gps_location,form.section_7_consent.farmer_accepts_or_decline_to_participate_in_the_programme.choice,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user
650,a168148e-2e97-4cef-af7d-6b207f6529f1,community_02,Joseph,David,female,1996-11-04,18775968349,08065245628,https://www.commcarehq.org/photos/farmer_650.jpg,2,livestock_farming,8,owned,2,rain-fed,---,groundnuts maize rice,0.7,2.7,3.1,goats rabbits,12,35,10.3482467 7.3199297 0.0 20.0,yes,d6a5ed64-1ecc-46f6-95bb-a513758584f8,2026-03-03 00:02:00,2026-03-03,tester,2026-03-03 00:02:19,https://www.commcarehq.org/form/a168148e-2e97-4cef-af7d-6b207f6529f1,tester
651,44cb7101-0963-41c0-886e-c06bd4d70e03,community_06,Elizabeth,Yusuf,male,1979-05-10,,08086728897,https://www.commcarehq.org/photos/farmer_651.jpg,6,mixed_farming,4,leased,3,rain-fed,---,rice maize groundnuts,1.0,5.2,0.7,goats rabbits,4,5,10.5309121 7.4865312 0.0 20.0,yes,2f47be81-3023-426c-8cf5-2299e78718a1,2026-02-19 00:04:00,2026-02-19,tester,2026-02-19 00:04:14,https://www.commcarehq.org/form/44cb7101-0963-41c0-886e-c06bd4d70e03,tester
652,45481c0d-bf26-4f5f-9b6e-5bd9fbb5847d,community_04,Naomi,Adeyemi,female,1988-07-21,,08090697415,https://www.commcarehq.org/photos/farmer_652.jpg,8,mixed_farming,14,owned,2,rain-fed,---,groundnuts maize,1.8,1.9,---,goats rabbits,10,25,10.2609357 7.5744677 0.0 20.0,yes,b76e5387-fc79-4f80-b4eb-caef0132677b,2026-02-05 00:07:00,2026-02-05,tester,2026-02-05 00:07:17,https://www.commcarehq.org/form/45481c0d-bf26-4f5f-9b6e-5bd9fbb5847d,tester
653,bb0f7f70-5fc8-4b62-99ef-ccc6715849d0,community_05,Daniel,Daniel,female,1984-05-07,,08057260064,https://www.commcarehq.org/photos/farmer_653.jpg,4,crop_farming,21,owned,1,rain-fed,---,rice groundnuts maize,0.7,4.8,3.7,goats,2,---,10.2538201 7.3394596 0.0 20.0,yes,d21e85bd-d68b-4dab-80f2-d39dc12d8092,2026-02-23 00:07:00,2026-02-23,tester,2026-02-23 00:07:13,https://www.commcarehq.org/form/bb0f7f70-5fc8-4b62-99ef-ccc6715849d0,tester
654,4545842b-887c-488c-a8f5-eab695c84264,community_06,Elizabeth,Johnson,female,1973-03-24,80899602528,08073861540,https://www.commcarehq.org/photos/farmer_654.jpg,5,mixed_farming,27,leased,2,borehole,---,groundnuts,0.6,---,---,goats,17,---,10.5269147 7.3630673 0.0 20.0,yes,882b6047-9121-48f3-9c90-75d84206aa37,2026-05-13 00:03:00,2026-05-13,tester,2026-05-13 00:03:14,https://www.commcarehq.org/form/4545842b-887c-488c-a8f5-eab695c84264,tester
655,787ddf95-4c30-4269-b885-a865ce7e0241,community_03,Ibrahim,Mohammed,female,1983-10-30,,08020086156,https://www.commcarehq.org/photos/farmer_655.jpg,3,mixed_farming,11,owned,1,rain-fed,---,groundnuts,1.7,---,---,goats,22,---,10.222808 7.4579859 0.0 20.0,yes,8052cc35-f3e6-404a-948f-5311fd1b4da0,2026-03-02 00:04:00,2026-03-02,tester,2026-03-02 00:04:18,https://www.commcarehq.org/form/787ddf95-4c30-4269-b885-a865ce7e0241,tester
656,69e7f7a5-cb39-4b43-88fb-8fe0db74bddf,community_06,Elizabeth,Daniel,male,1973-07-08,14544987672,08075552557,https://www.commcarehq.org/photos/farmer_656.jpg,5,crop_farming,34,family_land,1,dam_reservoir,---,maize,---,3.8,---,---,---,---,10.4499973 7.2202289 0.0 20.0,yes,20547868-1862-49ea-ac6b-69abbce9e12b,2026-01-13 00:04:00,2026-01-13,tester,2026-01-13 00:04:12,https://www.commcarehq.org/form/69e7f7a5-cb39-4b43-88fb-8fe0db74bddf,tester
657,af24d5e9-8ea1-4c15-8615-8316f39d06cf,community_05,David,Usman,male,1970-04-19,12760363497,08058116539,https://www.commcarehq.org/photos/farmer_657.jpg,7,mixed_farming,17,family_land,1,irrigation_scheme,---,groundnuts,3.0,---,---,rabbits,---,24,10.4723523 7.5787511 0.0 20.0,yes,61720a0f-c137-47ee-be73-fb364accf321,2026-03-04 00:02:00,2026-03-04,tester,2026-03-04 00:02:18,https://www.commcarehq.org/form/af24d5e9-8ea1-4c15-8615-8316f39d06cf,tester
658,a28a1e3f-e76b-4a6d-b805-66070f8c41f2,community_04,John,Eze,male,1984-05-24,27125904798,08071429730,https://www.commcarehq.org/photos/farmer_658.jpg,2,mixed_farming,4,owned,2,irrigation_scheme,---,rice groundnuts maize,2.8,3.1,2.3,---,---,---,10.2351126 7.4618961 0.0 20.0,yes,22241608-8828-44fa-abc0-b9be3225e78a,2026-06-13 00:03:00,2026-06-13,tester,2026-06-13 00:03:19,https://www.commcarehq.org/form/a28a1e3f-e76b-4a6d-b805-66070f8c41f2,tester
659,61e300a2-3e7d-4041-b76d-acff1ad2ef89,community_07,Rebecca,Okafor,male,1989-11-25,81687856885,08006160381,https://www.commcarehq.org/photos/farmer_659.jpg,7,livestock_farming,18,leased,1,rain-fed,---,maize,---,3.9,---,goats,12,---,10.3906485 7.3859413 0.0 20.0,yes,56a9488a-86ad-4c4c-a26f-812adee91bb7,2026-06-04 00:08:00,2026-06-04,tester,2026-06-04 00:08:20,https://www.commcarehq.org/form/61e300a2-3e7d-4041-b76d-acff1ad2ef89,tester
660,e4210eec-93ac-456f-b13f-b625a9215c73,community_03,Amina,Sani,female,1954-10-20,52670791622,08014873510,https://www.commcarehq.org/photos/farmer_660.jpg,4,crop_farming,26,owned,1,rain-fed,---,groundnuts maize rice,0.6,5.7,1.8,goats,24,---,10.3047561 7.4377463 0.0 20.0,yes,cc2298a5-bc26-40b2-9f5b-265a49daa4bc,2026-05-14 00:05:00,2026-05-14,tester,2026-05-14 00:05:20,https://www.commcarehq.org/form/e4210eec-93ac-456f-b13f-b625a9215c73,tester
661,443643c4-fccd-4111-87a0-1d503511c66e,community_03,Samuel,Musa,female,1983-09-14,23415292532,08071605802,https://www.commcarehq.org/photos/farmer_661.jpg,11,crop_farming,6,owned,1,rain-fed,---,rice,---,---,2.5,goats rabbits,3,33,10.4555755 7.2079252 0.0 20.0,yes,714b4f7d-7e5e-44a2-a9cb-9aa5af678bcf,2026-03-08 00:08:00,2026-03-08,tester,2026-03-08 00:08:10,https://www.commcarehq.org/form/443643c4-fccd-4111-87a0-1d503511c66e,tester
662,dbbb9688-0ed0-47c9-ae1f-28d291e4fb40,community_07,Binta,Ogunleye,male,1986-11-22,51382251872,08096386873,https://www.commcarehq.org/photos/farmer_662.jpg,8,crop_farming,16,owned,3,irrigation_scheme,---,maize,---,4.4,---,goats,13,---,10.3321225 7.2262334 0.0 20.0,yes,e47d1698-4d48-49b1-a4b3-a77cabec67cf,2026-04-20 00:06:00,2026-04-20,tester,2026-04-20 00:06:18,https://www.commcarehq.org/form/dbbb9688-0ed0-47c9-ae1f-28d291e4fb40,tester
663,1ed44f2b-fcf5-41d2-a4f4-dce4ba3d42da,community_03,Deborah,Yakubu,male,1971-10-29,84288647169,08072935414,https://www.commcarehq.org/photos/farmer_663.jpg,6,mixed_farming,34,owned,6,river_stream,---,maize rice,---,0.5,2.3,---,---,---,10.5092558 7.4601778 0.0 20.0,yes,eed2c8a9-2e86-4084-93b2-fa1e24c5d01d,2026-06-06 00:06:00,2026-06-06,tester,2026-06-06 00:06:11,https://www.commcarehq.org/form/1ed44f2b-fcf5-41d2-a4f4-dce4ba3d42da,tester
664,d9dc977c-465c-44ff-be55-555955784361,community_05,Binta,Mohammed,male,1969-09-13,,08080073737,https://www.commcarehq.org/photos/farmer_664.jpg,7,crop_farming,1,owned,1,irrigation_scheme,---,groundnuts rice maize,1.6,6.0,2.2,goats,20,---,10.4539745 7.5688344 0.0 20.0,yes,5638d9d0-73bd-4ceb-a4a0-e2c488205bd4,2026-06-25 00:02:00,2026-06-25,tester,2026-06-25 00:02:12,https://www.commcarehq.org/form/d9dc977c-465c-44ff-be55-555955784361,tester
665,3148771f-3a3f-4a88-8422-0365142727cc,community_04,Amina,Bello,male,1991-05-15,30085775530,08066236902,https://www.commcarehq.org/photos/farmer_665.jpg,4,crop_farming,9,family_land,3,rain-fed,---,maize,---,4.2,---,---,---,---,10.2314677 7.4886203 0.0 20.0,yes,b9c9ca43-9e5b-416b-a61f-22f031353145,2026-01-29 00:03:00,2026-01-29,tester,2026-01-29 00:03:12,https://www.commcarehq.org/form/3148771f-3a3f-4a88-8422-0365142727cc,tester
666,764b38c4-8dcf-4e55-bb7e-c28583604724,community_05,Blessing,Yusuf,male,1970-01-13,28314566994,08058316103,https://www.commcarehq.org/photos/farmer_666.jpg,4,mixed_farming,23,owned,1,borehole,---,rice,---,---,3.4,---,---,---,10.3296716 7.231357 0.0 20.0,yes,a25e29e3-2216-47cc-bfda-3ef46c9004c0,2026-03-19 00:04:00,2026-03-19,tester,2026-03-19 00:04:16,https://www.commcarehq.org/form/764b38c4-8dcf-4e55-bb7e-c28583604724,tester
667,4df436c3-3362-4d3f-a9de-621e761bbc26,community_02,Ahmed,Garba,female,1980-05-04,66296943343,08042208868,https://www.commcarehq.org/photos/farmer_667.jpg,5,mixed_farming,24,owned,2,rain-fed,---,groundnuts maize,1.8,3.6,---,---,---,---,10.2639135 7.4356622 0.0 20.0,yes,f4a6c021-61ed-4198-96f6-2d482d2a96e7,2026-04-19 00:06:00,2026-04-19,tester,2026-04-19 00:06:12,https://www.commcarehq.org/form/4df436c3-3362-4d3f-a9de-621e761bbc26,tester
668,93d35d4b-62c6-4f53-b8f3-dd59ddcfb191,community_01,Joy,Usman,male,1972-09-01,22669382075,08044037785,https://www.commcarehq.org/photos/farmer_668.jpg,4,crop_farming,15,family_land,1,dam_reservoir,---,maize,---,5.2,---,---,---,---,10.4224214 7.5829079 0.0 20.0,yes,f0efe77c-c798-4bbc-8223-e081f468abc9,2026-03-30 00:08:00,2026-03-30,tester,2026-03-30 00:08:07,https://www.commcarehq.org/form/93d35d4b-62c6-4f53-b8f3-dd59ddcfb191,tester
669,216e71d8-228e-4770-aa01-e38edd24584c,community_05,Binta,Peter,male,1992-12-16,30098393472,08057221333,https://www.commcarehq.org/photos/farmer_669.jpg,11,crop_farming,1,family_land,3,irrigation_scheme,---,rice groundnuts maize,1.1,5.8,1.8,rabbits,---,4,10.4742704 7.5423015 0.0 20.0,yes,bf92666b-63fb-48ab-9675-563aecfe2551,2026-05-30 00:05:00,2026-05-30,tester,2026-05-30 00:05:20,https://www.commcarehq.org/form/216e71d8-228e-4770-aa01-e38edd24584c,tester
670,f7d20586-46ca-4213-b0cd-56cfbae6d430,community_01,Binta,James,male,1987-05-14,,08096373048,https://www.commcarehq.org/photos/farmer_670.jpg,2,mixed_farming,2,family_land,2,rain-fed,---,groundnuts,2.0,---,---,goats,20,---,10.5147385 7.3770614 0.0 20.0,yes,a1f61df5-5e7c-4e95-bf2f-6d872085cf22,2026-04-22 00:08:00,2026-04-22,tester,2026-04-22 00:08:20,https://www.commcarehq.org/form/f7d20586-46ca-4213-b0cd-56cfbae6d430,tester
671,619c0f63-515b-41f4-8892-7eea9786ae6b,community_01,Amina,Samuel,male,1978-11-06,51418385367,08035673123,https://www.commcarehq.org/photos/farmer_671.jpg,3,crop_farming,21,owned,3,rain-fed,---,groundnuts rice maize,2.1,5.8,1.1,goats,14,---,10.3586403 7.2950959 0.0 20.0,yes,03425a60-cf35-4da5-8fbd-4ab504320d72,2026-03-11 00:02:00,2026-03-11,tester,2026-03-11 00:02:11,https://www.commcarehq.org/form/619c0f63-515b-41f4-8892-7eea9786ae6b,tester
672,d2e4a716-5de2-4128-ae0c-b66a2d41384e,community_02,Ahmed,Ogunleye,male,1994-10-08,,08017500251,https://www.commcarehq.org/photos/farmer_672.jpg,2,crop_farming,7,owned,3,rain-fed,---,groundnuts,1.8,---,---,---,---,---,10.2944184 7.2126105 0.0 20.0,yes,ce0e1742-3682-40c8-8e9f-357e45f853d6,2026-02-20 00:07:00,2026-02-20,tester,2026-02-20 00:07:07,https://www.commcarehq.org/form/d2e4a716-5de2-4128-ae0c-b66a2d41384e,tester
673,e16940b0-566c-4a14-adb2-f7b41c62493c,community_06,Ahmed,David,male,1970-03-24,40103587243,+2348056667976,https://www.commcarehq.org/photos/farmer_673.jpg,6,crop_farming,32,owned,4,rain-fed,---,maize,---,4.7,---,goats,3,---,10.5653299 7.3827008 0.0 20.0,yes,f2b1ec58-f061-481d-b937-0754faf15fa6,2026-03-10 00:06:00,2026-03-10,tester,2026-03-10 00:06:16,https://www.commcarehq.org/form/e16940b0-566c-4a14-adb2-f7b41c62493c,tester
674,44aba9bc-340e-400b-8366-cb0945bf8cc2,community_06,Amina,Abdullahi,female,1977-01-30,71060225411,08003785026,https://www.commcarehq.org/photos/farmer_674.jpg,5,mixed_farming,5,family_land,2,river_stream,---,groundnuts maize rice,1.7,1.9,2.1,rabbits,---,34,10.4001904 7.5000334 0.0 20.0,yes,9ac66a7d-464b-4dae-a434-e6581f165847,2026-03-03 00:06:00,2026-03-03,tester,2026-03-03 00:06:16,https://www.commcarehq.org/form/44aba9bc-340e-400b-8366-cb0945bf8cc2,tester
675,ad42d661-ec42-44e5-afc9-aadd23a026c4,community_03,Sarah,Balogun,male,1968-10-10,57353128576,08032058429,https://www.commcarehq.org/photos/farmer_675.jpg,4,mixed_farming,19,family_land,1,borehole,---,groundnuts maize,1.6,4.9,---,goats rabbits,23,31,10.3664384 7.2387049 0.0 20.0,yes,71d3cca0-860c-4595-abaf-4994f08b0a80,2026-06-10 00:07:00,2026-06-10,tester,2026-06-10 00:07:08,https://www.commcarehq.org/form/ad42d661-ec42-44e5-afc9-aadd23a026c4,tester
676,782e3625-cc70-4134-bae7-67a170f85ea0,community_03,MUSA,YAKUBU,male,1977-12-10,69799181036,08020235559,https://www.commcarehq.org/photos/farmer_676.jpg,3,mixed_farming,8,owned,2,rain-fed,---,rice groundnuts maize,2.3,4.6,0.8,goats,7,---,10.2579867 7.5819787 0.0 20.0,yes,e733e3ec-ddcc-4d35-bd69-3e7d2c268419,2026-06-02 00:02:00,2026-06-02,tester,2026-06-02 00:02:10,https://www.commcarehq.org/form/782e3625-cc70-4134-bae7-67a170f85ea0,tester
677,5272176c-cb1a-4c38-b79c-4267d5c2da56,community_03,Grace,David,male,1995-06-17,,8007650411,https://www.commcarehq.org/photos/farmer_677.jpg,9,crop_farming,10,family_land,2,river_stream,---,maize rice,---,3.7,3.1,---,---,---,10.3008177 7.4306204 0.0 20.0,yes,502c0d78-3cb7-4cfc-91bf-d5387a8ebf75,2026-05-29 00:06:00,2026-05-29,tester,2026-05-29 00:06:19,https://www.commcarehq.org/form/5272176c-cb1a-4c38-b79c-4267d5c2da56,tester
678,b19b3fb1-04e7-4818-a342-46e25f01e028,community_04,Grace,Johnson,male,1974-11-05,84213424314,08087937551,https://www.commcarehq.org/photos/farmer_678.jpg,3,mixed_farming,21,owned,5,rain-fed,---,groundnuts,2.0,---,---,---,---,---,10.3409596 7.5271904 0.0 20.0,yes,ccdff081-cdf6-46ae-90ec-1b22960f4b61,2026-04-17 00:02:00,2026-04-17,tester,2026-04-17 00:02:18,https://www.commcarehq.org/form/b19b3fb1-04e7-4818-a342-46e25f01e028,tester
679,68cc394d-d80a-4b71-97f6-dc5562f60a03,community_04,Hauwa,Usman,male,1964-06-01,39599355415,08056555391,https://www.commcarehq.org/photos/farmer_679.jpg,1,crop_farming,5,owned,2,borehole,---,groundnuts rice maize,1.1,6.4,1.2,---,---,---,10.2968308 7.3880826 0.0 20.0,yes,21249bb1-0f43-4e48-ad8d-4d95436a5fe1,2026-03-26 00:04:00,2026-03-26,tester,2026-03-26 00:04:06,https://www.commcarehq.org/form/68cc394d-d80a-4b71-97f6-dc5562f60a03,tester
680,c6dc716f-9ade-446d-bfde-511d392d0a21,community_05,Grace,Ahmed,female,1972-11-13,,08067375349,https://www.commcarehq.org/photos/farmer_680.jpg,4,mixed_farming,8,owned,2,rain-fed,---,groundnuts rice maize,2.4,5.9,0.9,rabbits,---,40,10.4802256 7.2737024 0.0 20.0,yes,bf8f2d68-d721-41a5-bdab-d9dfb0068eff,2026-01-18 00:07:00,2026-01-18,tester,2026-01-18 00:07:13,https://www.commcarehq.org/form/c6dc716f-9ade-446d-bfde-511d392d0a21,tester
681,3abb227f-1ae7-45d3-8869-dc54c7c2ddd3,community_06,Deborah,Usman,female,1962-07-22,,08074063522,https://www.commcarehq.org/photos/farmer_681.jpg,4,crop_farming,7,owned,1,rain-fed,---,maize,---,4.1,---,---,---,---,10.510068 7.448705 0.0 20.0,yes,72ad4799-0d0e-407e-aa51-4d73ec4911b5,2026-04-20 00:07:00,2026-04-20,tester,2026-04-20 00:07:14,https://www.commcarehq.org/form/3abb227f-1ae7-45d3-8869-dc54c7c2ddd3,tester
682,b2252bf6-6cfa-4094-8ca7-929da0b81b55,community_03,Paul,Okafor,male,2004-06-20,94822418572,08061147167,https://www.commcarehq.org/photos/farmer_682.jpg,3,crop_farming,2,owned,3,dam_reservoir,---,groundnuts maize,2.2,1.2,---,---,---,---,10.5898484 7.4825389 0.0 20.0,yes,3eb94ada-b463-4057-bd4b-73baef889410,2026-02-03 00:07:00,2026-02-03,tester,2026-02-03 00:07:10,https://www.commcarehq.org/form/b2252bf6-6cfa-4094-8ca7-929da0b81b55,tester
683,81f7213f-db08-4f00-9f02-9aa863cbee99,community_05,Suleiman,Tanko,female,1998-10-13,,08082849123,https://www.commcarehq.org/photos/farmer_683.jpg,1,crop_farming,5,owned,3,rain-fed,---,rice groundnuts maize,2.2,2.0,3.4,goats,24,---,10.3756873 7.3404149 0.0 20.0,yes,e23c9806-f32a-4f1c-a6e0-462959b3c549,2026-01-24 00:02:00,2026-01-24,tester,2026-01-24 00:02:18,https://www.commcarehq.org/form/81f7213f-db08-4f00-9f02-9aa863cbee99,tester
684,a270d85a-4f3f-4622-b71e-2ce9ff92d1dd,community_05,Ibrahim,Usman,female,1999-02-13,59370618121,08015784381,https://www.commcarehq.org/photos/farmer_684.jpg,5,mixed_farming,9,leased,1,rain-fed,---,groundnuts,2.1,---,---,goats,12,---,10.2724954 7.4311629 0.0 20.0,yes,8f2f4aab-ff47-4f5f-8a25-46313eb57cab,2026-01-10 00:07:00,2026-01-10,tester,2026-01-10 00:07:10,https://www.commcarehq.org/form/a270d85a-4f3f-4622-b71e-2ce9ff92d1dd,tester
685,d8fde638-2065-4f4b-9dfd-635c834647d6,community_02,Joseph,Ogunleye,male,1979-09-09,88030454533,08032350087,https://www.commcarehq.org/photos/farmer_685.jpg,10,mixed_farming,10,owned,3,rain-fed,---,maize,---,3.0,---,goats rabbits,25,28,10.2765262 7.5223814 0.0 20.0,yes,051163ec-ca5d-451f-b636-5241ef239a82,2026-05-18 00:06:00,2026-05-18,tester,2026-05-18 00:06:12,https://www.commcarehq.org/form/d8fde638-2065-4f4b-9dfd-635c834647d6,tester
686,7b1b32b6-ef29-477a-915c-5f93de5c521d,community_07,James,Daniel,male,1996-10-12,95480714880,8020488125,https://www.commcarehq.org/photos/farmer_686.jpg,6,mixed_farming,6,owned,2,river_stream,---,rice,---,---,3.5,goats,19,---,10.5743787 7.5227843 0.0 20.0,yes,59e5d5cf-44f2-484b-b702-c4f8c48524a4,2026-06-05 00:04:00,2026-06-05,tester,2026-06-05 00:04:20,https://www.commcarehq.org/form/7b1b32b6-ef29-477a-915c-5f93de5c521d,tester
687,433c5393-cebb-4276-866e-3d962648509e,community_06,Deborah,Yusuf,male,1986-12-07,53849594372,08068432152,https://www.commcarehq.org/photos/farmer_687.jpg,3,crop_farming,5,owned,2,rain-fed,---,rice maize,---,4.5,2.3,goats,16,---,10.4445162 7.3032856 0.0 20.0,no,46e56d7b-c258-4ef4-ba75-de787552b184,2026-06-29 00:02:00,2026-06-29,tester,2026-06-29 00:02:19,https://www.commcarehq.org/form/433c5393-cebb-4276-866e-3d962648509e,tester
688,69610f5c-6aa5-4292-a05d-74b1914bd890,community_05,Deborah,Ojo,male,1969-09-19,47994480425,8069092579,https://www.commcarehq.org/photos/farmer_688.jpg,2,crop_farming,28,family_land,1,rain-fed,---,rice maize groundnuts,2.2,2.8,2.8,goats,25,---,10.2817641 7.4777177 0.0 20.0,yes,7b12b8c4-73f8-4de9-bdc3-b2db9d269f1d,2026-04-05 00:06:00,2026-04-05,tester,2026-04-05 00:06:18,https://www.commcarehq.org/form/69610f5c-6aa5-4292-a05d-74b1914bd890,tester
689,8450d67e-b804-469b-bed6-d289a72631f8,community_04,Ibrahim,Yusuf,female,1958-02-03,,8003485943,https://www.commcarehq.org/photos/farmer_689.jpg,4,crop_farming,12,family_land,6,rain-fed,---,maize,---,5.3,---,goats,3,---,10.3321754 7.5921351 0.0 20.0,yes,6fc6b209-f9e5-4bb3-89e5-8855f9188469,2026-03-03 00:06:00,2026-03-03,tester,2026-03-03 00:06:15,https://www.commcarehq.org/form/8450d67e-b804-469b-bed6-d289a72631f8,tester
690,c9784119-e516-43a8-941e-9f6ee9ba2cc7,community_06,Ruth,Usman,female,1971-10-25,,08004752278,https://www.commcarehq.org/photos/farmer_690.jpg,3,mixed_farming,15,owned,4,river_stream,---,maize,---,3.8,---,goats rabbits,12,15,10.2006135 7.3175784 0.0 20.0,yes,f3f302a9-b19c-4a09-a562-5b56715b6bc7,2026-04-05 00:03:00,2026-04-05,tester,2026-04-05 00:03:20,https://www.commcarehq.org/form/c9784119-e516-43a8-941e-9f6ee9ba2cc7,tester
691,c923a130-e21d-433b-9e41-2aa9cd4626eb,community_03,Esther,David,female,2004-12-20,14924957375,08097232625,https://www.commcarehq.org/photos/farmer_691.jpg,7,crop_farming,1,owned,3,rain-fed,---,maize rice,---,1.0,3.0,rabbits,---,16,10.5352794 7.5543635 0.0 20.0,yes,253c186a-8814-4e2c-aaff-9cd0f866b559,2026-04-02 00:05:00,2026-04-02,tester,2026-04-02 00:05:19,https://www.commcarehq.org/form/c923a130-e21d-433b-9e41-2aa9cd4626eb,tester
692,b00b01aa-7d9c-49b1-a9b3-bdd3d34eddae,community_07,Rebecca,Adeyemi,male,2004-12-18,78896172338,08069968247,https://www.commcarehq.org/photos/farmer_692.jpg,5,mixed_farming,3,family_land,3,rain-fed,---,maize,---,5.0,---,---,---,---,10.5476852 7.5849212 0.0 20.0,yes,0c71c404-811e-49e5-9a41-7f8ba68c95a8,2026-05-02 00:05:00,2026-05-02,tester,2026-05-02 00:05:19,https://www.commcarehq.org/form/b00b01aa-7d9c-49b1-a9b3-bdd3d34eddae,tester
693,74fcd191-7a6e-4639-a75a-0fb74837a6bb,community_03,Ruth,Ahmed,male,1975-11-11,20113322933,08034103427,https://www.commcarehq.org/photos/farmer_693.jpg,9,mixed_farming,3,owned,2,borehole,---,maize rice,---,4.9,1.0,---,---,---,10.3373621 7.4101335 0.0 20.0,yes,699df027-ca82-4581-9542-b23e3f165f6b,2026-03-27 00:07:00,2026-03-27,tester,2026-03-27 00:07:18,https://www.commcarehq.org/form/74fcd191-7a6e-4639-a75a-0fb74837a6bb,tester
694,93887340-bc56-43be-a129-2b1708d055b0,community_03,Ibrahim,Isa,female,1973-12-16,96036319606,08069780485,https://www.commcarehq.org/photos/farmer_694.jpg,1,mixed_farming,24,family_land,6,borehole,---,rice maize groundnuts,3.0,1.0,0.9,---,---,---,10.4995503 7.3791288 0.0 20.0,yes,e929ed2a-81fb-4154-8c4c-a6fc5a2bac4b,2026-04-13 00:05:00,2026-04-13,tester,2026-04-13 00:05:07,https://www.commcarehq.org/form/93887340-bc56-43be-a129-2b1708d055b0,tester
695,f45cb640-a1f7-4642-a59e-3cc30684993f,community_02,Musa,Ibrahim,male,1952-10-31,44359995747,08077468851,https://www.commcarehq.org/photos/farmer_695.jpg,2,crop_farming,22,leased,3,rain-fed,---,groundnuts maize rice,2.3,4.6,0.5,goats rabbits,24,29,10.5633073 7.5421462 0.0 20.0,yes,afe0220e-f1f6-495c-9962-31e8c605b60b,2026-05-04 00:07:00,2026-05-04,tester,2026-05-04 00:07:12,https://www.commcarehq.org/form/f45cb640-a1f7-4642-a59e-3cc30684993f,tester
696,cc761728-efd5-4e2f-ab76-dc8116f37112,community_04,David,Isa,female,2008-01-06,22350911197,08053338250,https://www.commcarehq.org/photos/farmer_696.jpg,6,crop_farming,1,owned,2,rain-fed,---,rice maize,---,2.2,0.6,---,---,---,10.2665934 7.4888028 0.0 20.0,yes,9836cf49-d580-466a-a817-84f2bb83489a,2026-05-04 00:07:00,2026-05-04,tester,2026-05-04 00:07:12,https://www.commcarehq.org/form/cc761728-efd5-4e2f-ab76-dc8116f37112,tester
697,0f38ee2d-5d8d-4803-bba1-817ddfd3cdc3,community_06,Fatima,Sani,female,1979-12-14,76558681178,08032990603,https://www.commcarehq.org/photos/farmer_697.jpg,5,livestock_farming,25,owned,1,dam_reservoir,---,rice maize groundnuts,2.2,3.4,2.6,goats,21,---,10.2231543 7.4309345 0.0 20.0,yes,34bef00c-3a18-43c8-a408-5928ea3c494f,2026-06-23 00:08:00,2026-06-23,tester,2026-06-23 00:08:07,https://www.commcarehq.org/form/0f38ee2d-5d8d-4803-bba1-817ddfd3cdc3,tester
698,82093872-6da9-4942-9dd5-2cbcd12b8503,community_07,Mercy,DAVID,male,1975-01-03,94859527433,08015902590,https://www.commcarehq.org/photos/farmer_698.jpg,8,livestock_farming,5,family_land,4,borehole,---,maize,---,6.0,---,goats,21,---,10.4296933 7.4978251 0.0 20.0,yes,6f6b4cbd-e4fd-4588-9490-02b552aeb855,2026-01-14 00:08:00,2026-01-14,tester,2026-01-14 00:08:08,https://www.commcarehq.org/form/82093872-6da9-4942-9dd5-2cbcd12b8503,tester
699,51bcc4f3-6f4c-4278-a169-20fa1435208c,community_01,Esther,Johnson,male,1957-06-02,,08024108310,https://www.commcarehq.org/photos/farmer_699.jpg,9,mixed_farming,19,owned,2,borehole,---,groundnuts,2.0,---,---,---,---,---,10.4455646 7.3212317 0.0 20.0,yes,d38555f2-e551-4336-a36f-2585d6bf9ccb,2026-03-23 00:05:00,2026-03-23,tester,2026-03-23 00:05:18,https://www.commcarehq.org/form/51bcc4f3-6f4c-4278-a169-20fa1435208c,tester
