number,formid,form.section_1_farmer_identification.community,form.section_1_farmer_identification.first_name,form.section_1_farmer_identification.last_name,form.section_1_farmer_identification.gender,form.section_1_farmer_identification.date_of_birth,form.section_1_farmer_identification.national_id,form.section_1_farmer_identification.phone_number,form.section_1_farmer_identification.farmer_photograph,form.section_2_household_information.household_size,form.section_2_household_information.primary_occupation,form.section_2_household_information.farming_experience_years,form.section_3_farm_information.farm_ownership,form.section_3_farm_information.number_of_farm_plots,form.section_3_farm_information.primary_or_main_irrigation_source.choice,form.section_3_farm_information.primary_or_main_irrigation_source.specify_other,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.choice,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_groundnuts_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_maize_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_rice_hectares,form.section_5_livestock.livestock_and_number_kept_integer.choice,form.section_5_livestock.livestock_and_number_kept_integer.number_of_goats,form.section_5_livestock.livestock_and_number_kept_integer.number_of_rabbits,form.section_6_farm_location.farm_gps_location,form.section_7_consent.farmer_accepts_or_decline_to_participate_in_the_programme.choice,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user
608,65fa6e11-3c11-4db4-9ff3-335338f88bbb,community_03,Sarah,Garba,female,1984-05-14,,08076630851,https://www.commcarehq.org/photos/farmer_608.jpg,7,mixed_farming,21,family_land,1,rain-fed,---,rice,---,---,3.4,goats,14,---,10.50417 7.5862896 0.0 20.0,yes,35be3719-4144-48b4-bc6e-7a1f1aa72d8b,2026-01-31 00:02:00,2026-01-31,tester,2026-01-31 00:02:19,https://www.commcarehq.org/form/65fa6e11-3c11-4db4-9ff3-335338f88bbb,tester
609,532d9646-5a20-44bd-b641-68786f22251b,community_04,Peter,Ibrahim,female,1983-12-26,43902176508,08029594399,https://www.commcarehq.org/photos/farmer_609.jpg,12,crop_farming,17,family_land,3,river_stream,---,maize,---,2.6,---,goats,17,---,10.495894 7.5063769 0.0 20.0,yes,a9cb820e-993a-4326-9618-78de73af4191,2026-06-18 00:03:00,2026-06-18,tester,2026-06-18 00:03:08,https://www.commcarehq.org/form/532d9646-5a20-44bd-b641-68786f22251b,tester
610,897c1349-b3ce-4738-86aa-4404ad8143d7,community_02,Ibrahim,Ojo,male,1970-12-02,,08001046822,https://www.commcarehq.org/photos/farmer_610.jpg,5,livestock_farming,35,owned,1,rain-fed,---,groundnuts rice,2.4,---,3.8,---,---,---,10.6109519 10.9555071 0.0 20.0,yes,712405d7-23a7-4a81-a71d-dd0dd6df50bf,2026-04-24 00:02:00,2026-04-24,tester,2026-04-24 00:02:15,https://www.commcarehq.org/form/897c1349-b3ce-4738-86aa-4404ad8143d7,tester
611,b87a2dde-27d2-4652-af33-b078411da290,community_05,Joseph,Haruna,female,1985-06-22,73877809514,08065816372,https://www.commcarehq.org/photos/farmer_611.jpg,6,livestock_farming,19,family_land,1,other,Community Well,maize rice groundnuts,0.7,1.8,1.0,goats,8,---,10.4024128 7.283325 0.0 20.0,yes,9149805d-5f3c-4e71-abaa-085b3e349ebb,2026-05-30 00:05:00,2026-05-30,tester,2026-05-30 00:05:16,https://www.commcarehq.org/form/b87a2dde-27d2-4652-af33-b078411da290,tester
612,c3fbb271-4c88-471a-8eb3-d4ac3174ecdd,community_03,Elizabeth,Isa,female,1983-08-07,79168131535,08035771833,https://www.commcarehq.org/photos/farmer_612.jpg,8,livestock_farming,8,owned,6,rain-fed,---,maize rice groundnuts,2.0,5.3,0.6,---,---,---,10.3166548 7.3537203 0.0 20.0,yes,b6e784e9-bb23-4472-85a1-867f7c522c91,2026-03-07 00:05:00,2026-03-07,tester,2026-03-07 00:05:10,https://www.commcarehq.org/form/c3fbb271-4c88-471a-8eb3-d4ac3174ecdd,tester
613,dc6ea64b-5c8b-47b2-8680-fa4333a3543d,community_05,Daniel,Balogun,female,1991-08-12,77117933064,08029910001,https://www.commcarehq.org/photos/farmer_613.jpg,1,mixed_farming,10,leased,1,borehole,---,rice maize,---,2.8,3.6,---,---,---,10.4249811 7.4775979 0.0 20.0,yes,11e98054-95ca-4595-b508-278b34ef0ac8,2026-03-15 00:02:00,2026-03-15,tester,2026-03-15 00:02:09,https://www.commcarehq.org/form/dc6ea64b-5c8b-47b2-8680-fa4333a3543d,tester
614,8ee1a08d-cb4c-49e1-afec-fee95088840b,community_04,Suleiman,Tanko,male,1993-03-28,,08001969756,https://www.commcarehq.org/photos/farmer_614.jpg,6,mixed_farming,4,owned,2,rain-fed,---,maize rice,---,3.1,0.8,goats,12,---,10.5661082 7.3111539 0.0 20.0,yes,b9dcd4cd-a861-4d7e-b2e9-dfde7760999b,2026-01-09 00:03:00,2026-01-09,tester,2026-01-09 00:03:09,https://www.commcarehq.org/form/8ee1a08d-cb4c-49e1-afec-fee95088840b,tester
615,d4a748b2-8e19-4539-a679-b1886d7057ea,community_01,Yusuf,Garba,male,1986-06-04,,08024424370,https://www.commcarehq.org/photos/farmer_615.jpg,6,mixed_farming,9,family_land,1,rain-fed,---,groundnuts,1.1,---,---,rabbits,---,21,10.5405865 7.5631863 0.0 20.0,yes,1980bdf0-ee0c-4394-8529-206c0fbce0b9,2026-03-20 00:03:00,2026-03-20,tester,2026-03-20 00:03:17,https://www.commcarehq.org/form/d4a748b2-8e19-4539-a679-b1886d7057ea,tester
616,7edaf97e-bf38-4c26-82f9-d95e2123135d,community_06,Mary,Sani,male,1983-12-30,89747284809,08073936351,https://www.commcarehq.org/photos/farmer_616.jpg,4,livestock_farming,9,family_land,2,rain-fed,---,maize groundnuts rice,2.4,2.5,0.7,---,---,---,10.5747165 7.5874175 0.0 20.0,yes,6545a807-6ee2-415f-933c-e1640c75ae30,2026-06-24 00:04:00,2026-06-24,tester,2026-06-24 00:04:17,https://www.commcarehq.org/form/7edaf97e-bf38-4c26-82f9-d95e2123135d,tester
617,a64ab122-8e70-4ccc-bec9-8a9df5ea74c0,community_03,Rebecca,Sani,female,1996-02-06,19592487992,08023370628,https://www.commcarehq.org/photos/farmer_617.jpg,4,mixed_farming,10,owned,3,river_stream,---,groundnuts,0.8,---,---,---,---,---,10.4332652 7.314166 0.0 20.0,yes,2f833939-9a56-45a0-a576-a135a239dc4a,2026-06-16 00:05:00,2026-06-16,tester,2026-06-16 00:05:18,https://www.commcarehq.org/form/a64ab122-8e70-4ccc-bec9-8a9df5ea74c0,tester
618,e208c6fe-5e3d-41e1-9664-00fd6e162d56,community_01,John,Musa,female,1968-06-19,76726240618,+2348090200024,https://www.commcarehq.org/photos/farmer_618.jpg,6,mixed_farming,32,family_land,1,rain-fed,---,rice maize groundnuts,1.6,1.3,3.2,---,---,---,10.4191664 7.535141 0.0 20.0,yes,387544c5-7358-4bd5-a202-a0405f1b5310,2026-04-20 00:08:00,2026-04-20,tester,2026-04-20 00:08:11,https://www.commcarehq.org/form/e208c6fe-5e3d-41e1-9664-00fd6e162d56,tester
619,e1b03043-45bb-47fa-8bba-f4826b5b9a2b,community_02,Paul,Balogun,male,1960-07-21,,08000109436,https://www.commcarehq.org/photos/farmer_619.jpg,11,livestock_farming,9,owned,5,borehole,---,maize,---,3.0,---,goats rabbits,12,22,10.4954141 7.4265559 0.0 20.0,no,3cf3498b-eac4-420e-8585-f7571ecff8ad,2026-04-13 00:05:00,2026-04-13,tester,2026-04-13 00:05:12,https://www.commcarehq.org/form/e1b03043-45bb-47fa-8bba-f4826b5b9a2b,tester
620,11397676-76af-4149-8037-b9979acb1728,community_02,Suleiman,Yakubu,male,2006-02-14,57206903812,08029160360,https://www.commcarehq.org/photos/farmer_620.jpg,8,livestock_farming,1,family_land,2,rain-fed,---,groundnuts rice maize,2.1,2.7,2.3,rabbits,---,15,10.2633295 7.493175 0.0 20.0,yes,e20d0062-7618-4b39-9ca9-309f43675501,2026-04-16 00:07:00,2026-04-16,tester,2026-04-16 00:07:14,https://www.commcarehq.org/form/11397676-76af-4149-8037-b9979acb1728,tester
621,ff907291-6d30-4ae0-9f6c-b07bcd3d2d14,community_02,John,Ahmed,male,1991-09-01,13406129334,08015411089,https://www.commcarehq.org/photos/farmer_621.jpg,4,mixed_farming,8,owned,3,rain-fed,---,rice,---,---,2.2,goats,14,---,10.2368461 7.4753431 0.0 20.0,yes,8301f6d9-eb74-4914-a70c-5a4c43da150c,2026-04-14 00:04:00,2026-04-14,tester,2026-04-14 00:04:15,https://www.commcarehq.org/form/ff907291-6d30-4ae0-9f6c-b07bcd3d2d14,tester
622,8a6a67d9-9c86-4198-a2cf-08e2bf14ec32,community_04,Fatima,Mohammed,male,1961-01-09,,08085643273,https://www.commcarehq.org/photos/farmer_622.jpg,4,crop_farming,19,leased,2,rain-fed,---,maize groundnuts rice,1.0,4.0,2.9,rabbits,---,38,10.4205777 7.3356336 0.0 20.0,yes,1ad52c53-7424-4e33-b2d7-766030faeb7d,2026-03-16 00:03:00,2026-03-16,tester,2026-03-16 00:03:17,https://www.commcarehq.org/form/8a6a67d9-9c86-4198-a2cf-08e2bf14ec32,tester
623,ba81ad05-6fcd-4f82-b8ab-a0958c81c939,community_04,Blessing,Peter,male,1995-04-20,99607669169,08064169326,https://www.commcarehq.org/photos/farmer_623.jpg,6,crop_farming,11,owned,2,rain-fed,---,groundnuts maize rice,2.0,1.9,2.6,---,---,---,10.4629092 7.3661122 0.0 20.0,yes,25a681ce-0145-4860-b1d0-d4fdec45f952,2026-02-27 00:07:00,2026-02-27,tester,2026-02-27 00:07:07,https://www.commcarehq.org/form/ba81ad05-6fcd-4f82-b8ab-a0958c81c939,tester
624,5f5a3714-187d-49ad-b44b-2fe3e4c99a5e,community_01,Naomi,Abdullahi,male,1989-05-26,74523815205,08084341800,https://www.commcarehq.org/photos/farmer_624.jpg,7,livestock_farming,1,owned,1,rain-fed,---,groundnuts,0.8,---,---,goats,11,---,10.2785837 7.5072855 0.0 20.0,yes,f32f4023-ee00-4846-9027-a40f71d8b01d,2026-04-24 00:05:00,2026-04-24,tester,2026-04-24 00:05:10,https://www.commcarehq.org/form/5f5a3714-187d-49ad-b44b-2fe3e4c99a5e,tester
625,23c843da-a681-4718-8551-f7ef452695af,community_02,James,Haruna,male,1983-12-26,,08027285475,https://www.commcarehq.org/photos/farmer_625.jpg,7,crop_farming,19,owned,6,rain-fed,---,maize rice groundnuts,1.9,1.0,1.9,rabbits,---,37,10.2896786 7.3314546 0.0 20.0,yes,d9bd7b22-f0b4-43ff-9d0a-12e55cc6e5ec,2026-01-09 00:02:00,2026-01-09,tester,2026-01-09 00:02:17,https://www.commcarehq.org/form/23c843da-a681-4718-8551-f7ef452695af,tester
626,c2f0498a-1554-4a2a-97dd-51cef3239741,community_01,Daniel,Abdullahi,female,2002-03-03,16807957738,08070222468,https://www.commcarehq.org/photos/farmer_626.jpg,8,crop_farming,1,owned,3,borehole,---,rice,---,---,0.7,goats,15,---,10.286604 7.2295654 0.0 20.0,yes,f1de3aa7-d1ce-4583-a1b7-43e37ba054b9,2026-05-20 00:02:00,2026-05-20,tester,2026-05-20 00:02:08,https://www.commcarehq.org/form/c2f0498a-1554-4a2a-97dd-51cef3239741,tester
627,9390d183-3859-4f0d-a1cb-aba3f9a83878,community_03,Musa,Okafor,female,1985-06-29,97237445223,08081915889,https://www.commcarehq.org/photos/farmer_627.jpg,6,mixed_farming,3,leased,5,rain-fed,---,maize,---,3.5,---,---,---,---,10.4214069 7.5552621 0.0 20.0,yes,ad612b23-6999-4b3b-a345-6a7d64516b31,2026-02-23 00:04:00,2026-02-23,tester,2026-02-23 00:04:11,https://www.commcarehq.org/form/9390d183-3859-4f0d-a1cb-aba3f9a83878,tester
628,962b5043-5a6a-46e3-8032-499589370e47,community_01,Grace,Ogunleye,male,1962-11-11,,08090930707,https://www.commcarehq.org/photos/farmer_628.jpg,3,livestock_farming,46,owned,3,river_stream,---,groundnuts,1.3,---,---,---,---,---,10.2646288 7.573141 0.0 20.0,yes,fc4045c1-8913-45d4-b64a-6caee7c78f1f,2026-06-17 00:02:00,2026-06-17,tester,2026-06-17 00:02:14,https://www.commcarehq.org/form/962b5043-5a6a-46e3-8032-499589370e47,tester
629,28f42e5c-4eac-4031-b6df-d8dff60a1c20,community_01,Sarah,Haruna,male,1972-02-03,21584387450,8076945424,https://www.commcarehq.org/photos/farmer_629.jpg,12,crop_farming,8,family_land,6,other,Rainwater Harvesting,rice,---,---,1.0,goats rabbits,3,17,10.2329605 7.3342062 0.0 20.0,yes,70a1565c-b1ff-4ddc-8b96-d8379b85b59d,2026-04-16 00:06:00,2026-04-16,tester,2026-04-16 00:06:18,https://www.commcarehq.org/form/28f42e5c-4eac-4031-b6df-d8dff60a1c20,tester
630,0f315f46-210c-4ef7-86a2-4837288004e6,community_07,Rebecca,David,male,1981-01-21,32862862438,08074301348,https://www.commcarehq.org/photos/farmer_630.jpg,8,mixed_farming,9,owned,2,rain-fed,---,rice groundnuts maize,0.6,1.1,4.0,---,---,---,10.3805671 7.575632 0.0 20.0,yes,d32a971d-9cb1-4c9c-afa5-7e5fa5ef71fd,2026-02-23 00:04:00,2026-02-23,tester,2026-02-23 00:04:16,https://www.commcarehq.org/form/0f315f46-210c-4ef7-86a2-4837288004e6,tester
631,57a67efb-c1fc-4969-903c-9ac2d9f814aa,community_06,musa,michael,male,1951-08-28,,08043164030,https://www.commcarehq.org/photos/farmer_631.jpg,11,crop_farming,15,owned,2,dam_reservoir,---,groundnuts maize,0.6,4.7,---,goats,5,---,10.2013722 7.4552686 0.0 20.0,yes,134adf6f-ae8b-4f16-a376-3332b160bf8b,2026-04-15 00:06:00,2026-04-15,tester,2026-04-15 00:06:06,https://www.commcarehq.org/form/57a67efb-c1fc-4969-903c-9ac2d9f814aa,tester
632,6e12b60d-b50a-408c-bab8-dac9d31e6282,community_05,Paul,Lawal,male,2006-07-03,36493508045,08051371251,https://www.commcarehq.org/photos/farmer_632.jpg,11,crop_farming,1,owned,2,rain-fed,---,groundnuts rice,1.2,---,0.6,---,---,---,10.4421358 7.2463288 0.0 20.0,yes,41f9f41b-433f-4ea9-b170-84775ca614a9,2026-01-27 00:07:00,2026-01-27,tester,2026-01-27 00:07:08,https://www.commcarehq.org/form/6e12b60d-b50a-408c-bab8-dac9d31e6282,tester
633,8f4119cf-02e0-409b-bda2-490140701be0,community_07,Daniel,Adeyemi,male,1971-04-07,32100264909,08075187417,https://www.commcarehq.org/photos/farmer_633.jpg,8,livestock_farming,30,owned,6,rain-fed,---,groundnuts,2.7,---,---,goats,11,---,10.484918 7.3317713 0.0 20.0,yes,1705201a-62d7-467c-a9a9-44df48ad6c11,2026-06-06 00:04:00,2026-06-06,tester,2026-06-06 00:04:09,https://www.commcarehq.org/form/8f4119cf-02e0-409b-bda2-490140701be0,tester
634,aed3e594-89f8-4604-95eb-083273c0c298,community_06,Esther,Lawal,female,1958-02-21,50605188850,08076516692,https://www.commcarehq.org/photos/farmer_634.jpg,6,livestock_farming,36,family_land,1,rain-fed,---,rice groundnuts maize,0.7,5.4,2.7,---,---,---,10.5724652 7.5615438 0.0 20.0,yes,4ebc0d70-1785-4091-b842-d238297d3007,2026-04-14 00:06:00,2026-04-14,tester,2026-04-14 00:06:05,https://www.commcarehq.org/form/aed3e594-89f8-4604-95eb-083273c0c298,tester
635,a8aa66e3-3fe3-43ee-a89a-613ae9859baf,community_02,Ibrahim,Sani,male,1989-01-01,13299204248,08052578646,https://www.commcarehq.org/photos/farmer_635.jpg,8,mixed_farming,18,owned,4,rain-fed,---,maize groundnuts,1.1,5.0,---,goats rabbits,3,22,10.2575607 7.3657498 0.0 20.0,yes,1aabb9b9-6d53-4aad-a8fa-95664f072ff4,2026-04-18 00:07:00,2026-04-18,tester,2026-04-18 00:07:07,https://www.commcarehq.org/form/a8aa66e3-3fe3-43ee-a89a-613ae9859baf,tester
636,7b60188b-77c8-4179-8e0e-d1d7f5b99e48,community_02,Naomi,SANI,male,1995-10-20,93315786788,08066823749,https://www.commcarehq.org/photos/farmer_636.jpg,5,mixed_farming,11,owned,5,rain-fed,---,rice groundnuts,2.4,---,1.5,rabbits,---,9,10.4880585 7.3368032 0.0 20.0,yes,2c650148-a4cd-48da-ada4-3085c54ac9c0,2026-04-12 00:06:00,2026-04-12,tester,2026-04-12 00:06:08,https://www.commcarehq.org/form/7b60188b-77c8-4179-8e0e-d1d7f5b99e48,tester
637,c77c4fe1-ae59-418d-a207-29e22f017c68,community_02,Ibrahim,Johnson,male,1967-07-02,78006926011,08053114272,https://www.commcarehq.org/photos/farmer_637.jpg,4,mixed_farming,23,owned,1,rain-fed,---,groundnuts maize rice,0.6,0.6,3.4,---,---,---,10.5619284 7.4760634 0.0 20.0,yes,94bf9197-b0bc-4b51-b448-6830680b5c49,2026-04-24 00:03:00,2026-04-24,tester,2026-04-24 00:03:08,https://www.commcarehq.org/form/c77c4fe1-ae59-418d-a207-29e22f017c68,tester
638,2840c956-a5b1-4606-b187-67f3f4c0472e,community_04,Rebecca,Eze,male,2004-05-23,34778089965,08093214649,https://www.commcarehq.org/photos/farmer_638.jpg,3,mixed_farming,1,leased,1,rain-fed,---,groundnuts maize rice,0.5,1.4,2.0,rabbits,---,38,10.2957438 7.2974075 0.0 20.0,yes,3c26243e-b296-4c83-b53a-3de00dbf90db,2026-02-27 00:05:00,2026-02-27,tester,2026-02-27 00:05:20,https://www.commcarehq.org/form/2840c956-a5b1-4606-b187-67f3f4c0472e,tester
639,2342fd4e-c92e-40b1-9034-45714b2f4e2c,community_01,Grace,Yusuf,male,1996-09-14,24732970113,+2348031376707,https://www.commcarehq.org/photos/farmer_639.jpg,5,mixed_farming,10,leased,1,rain-fed,---,rice groundnuts,0.8,---,1.3,---,---,---,10.3874892 7.5664196 0.0 20.0,yes,72161ab0-6de9-42ac-8c5e-987263c360a7,2026-01-20 00:04:00,2026-01-20,tester,2026-01-20 00:04:15,https://www.commcarehq.org/form/2342fd4e-c92e-40b1-9034-45714b2f4e2c,tester
640,48bb907e-729b-449d-b460-99fc8993e28b,community_03,Samuel,Balogun,male,1996-05-09,37284826719,08066104497,https://www.commcarehq.org/photos/farmer_640.jpg,1,mixed_farming,7,owned,1,rain-fed,---,rice,---,---,2.8,rabbits,---,6,10.5188614 7.449979 0.0 20.0,yes,157e892a-a56a-4cb1-8a18-36c5f5bbb4c8,2026-03-04 00:02:00,2026-03-04,tester,2026-03-04 00:02:08,https://www.commcarehq.org/form/48bb907e-729b-449d-b460-99fc8993e28b,tester
641,74d0fb5f-e15e-4797-8f84-9be3b487e236,community_03,Binta,Sani,female,1989-08-22,,08062216131,https://www.commcarehq.org/photos/farmer_641.jpg,4,mixed_farming,17,owned,1,rain-fed,---,groundnuts maize,1.0,0.7,---,---,---,---,10.5320712 7.5091637 0.0 20.0,yes,03bdf723-ef35-49f3-a0e1-2e4e7e1fe75a,2026-05-18 00:06:00,2026-05-18,tester,2026-05-18 00:06:09,https://www.commcarehq.org/form/74d0fb5f-e15e-4797-8f84-9be3b487e236,tester
642,90b414a9-bdef-4651-a291-7be2bb87c534,community_06,Yusuf,Ogunleye,male,2002-01-12,81409711603,08083297524,https://www.commcarehq.org/photos/farmer_642.jpg,7,crop_farming,5,owned,2,irrigation_scheme,---,groundnuts,0.7,---,---,---,---,---,10.2121335 7.3551341 0.0 20.0,yes,91036895-808a-40a7-b47c-1182dfdc313e,2026-06-29 00:05:00,2026-06-29,tester,2026-06-29 00:05:17,https://www.commcarehq.org/form/90b414a9-bdef-4651-a291-7be2bb87c534,tester
643,e1c637e0-6c93-46e8-8c88-597ef10403dc,community_02,david,ali,female,1971-06-13,,08049339948,https://www.commcarehq.org/photos/farmer_643.jpg,8,crop_farming,31,leased,2,rain-fed,---,maize groundnuts rice,1.2,5.3,1.5,goats rabbits,5,28,10.4501897 7.3259606 0.0 20.0,yes,202bfefb-d99d-41a8-9879-0e6ee3365923,2026-05-29 00:03:00,2026-05-29,tester,2026-05-29 00:03:18,https://www.commcarehq.org/form/e1c637e0-6c93-46e8-8c88-597ef10403dc,tester
644,0b554f64-4079-4ae4-b7a8-4de1afc07379,community_02,Mercy,Philip,male,1998-06-11,,08077871977,https://www.commcarehq.org/photos/farmer_644.jpg,7,crop_farming,5,leased,4,rain-fed,---,maize groundnuts rice,0.9,1.7,3.6,---,---,---,10.4758293 7.5418406 0.0 20.0,yes,127126df-e638-412e-80b1-8e9c25aae50c,2026-06-28 00:02:00,2026-06-28,tester,2026-06-28 00:02:14,https://www.commcarehq.org/form/0b554f64-4079-4ae4-b7a8-4de1afc07379,tester
645,0db53d4f-bf04-4ee2-8a38-c4a0ee681476,community_07,Ruth,Balogun,female,1974-01-04,50887025210,08060026125,https://www.commcarehq.org/photos/farmer_645.jpg,4,mixed_farming,10,family_land,3,rain-fed,---,rice,---,---,3.7,---,---,---,10.3781068 7.3581697 0.0 20.0,yes,74b8f5cd-b43e-42bb-a077-7b7c58027775,2026-02-26 00:07:00,2026-02-26,tester,2026-02-26 00:07:09,https://www.commcarehq.org/form/0db53d4f-bf04-4ee2-8a38-c4a0ee681476,tester
646,20e6fbc0-b048-4861-9753-cafd71f2efa4,community_06,Paul,Abdullahi,male,1995-06-05,,08088090862,https://www.commcarehq.org/photos/farmer_646.jpg,2,livestock_farming,4,owned,1,rain-fed,---,maize groundnuts rice,2.8,4.6,2.6,---,---,---,10.2343176 7.2827382 0.0 20.0,no,7886a687-eb6f-459a-acdf-a9de19035315,2026-03-27 00:07:00,2026-03-27,tester,2026-03-27 00:07:13,https://www.commcarehq.org/form/20e6fbc0-b048-4861-9753-cafd71f2efa4,tester
647,425abc97-0f2a-4aa1-966f-a2bba8de2757,community_04,Musa,Michael,male,1962-07-05,46160646124,08058112389,https://www.commcarehq.org/photos/farmer_647.jpg,4,livestock_farming,1,owned,2,rain-fed,---,rice groundnuts,1.9,---,0.7,---,---,---,10.4308308 7.5029328 0.0 20.0,yes,414b6491-714f-4781-857d-371720ff8b8d,2026-03-15 00:04:00,2026-03-15,tester,2026-03-15 00:04:07,https://www.commcarehq.org/form/425abc97-0f2a-4aa1-966f-a2bba8de2757,tester
648,67ff7372-fa75-4aab-a0f2-89375291e6b4,community_01,Grace,Mohammed,male,1989-10-23,38720891179,08081615233,https://www.commcarehq.org/photos/farmer_648.jpg,1,crop_farming,13,owned,2,rain-fed,---,maize rice,---,0.7,3.9,rabbits,---,31,10.5161239 7.4628232 0.0 20.0,yes,f27dc2d6-418e-4622-ab86-89769459930f,2026-06-05 00:06:00,2026-06-05,tester,2026-06-05 00:06:11,https://www.commcarehq.org/form/67ff7372-fa75-4aab-a0f2-89375291e6b4,tester
649,2c7c5677-d87c-44ed-bd55-11748f82ea33,community_03,Mary,Usman,male,1989-12-05,,08054058337,https://www.commcarehq.org/photos/farmer_649.jpg,7,crop_farming,16,leased,3,rain-fed,---,groundnuts maize rice,1.1,4.4,0.7,goats,12,---,10.2599805 7.347847 0.0 20.0,yes,84b139f5-6767-4995-8ec7-b4049f29c16c,2026-03-03 00:03:00,2026-03-03,tester,2026-03-03 00:03:10,https://www.commcarehq.org/form/2c7c5677-d87c-44ed-bd55-11748f82ea33,tester
650,babe89ae-1ad9-45dc-a647-729800909379,community_02,Joseph,David,female,1996-11-04,18775968349,08065245628,https://www.commcarehq.org/photos/farmer_650.jpg,2,livestock_farming,8,owned,2,rain-fed,---,groundnuts maize rice,0.7,2.7,3.1,goats rabbits,12,35,10.3482467 7.3199297 0.0 20.0,yes,4229cf83-4aca-456b-9636-049f9a791f2f,2026-03-03 00:02:00,2026-03-03,tester,2026-03-03 00:02:19,https://www.commcarehq.org/form/babe89ae-1ad9-45dc-a647-729800909379,tester
651,836fc4db-abfc-4b02-b09b-c82f7a432e6b,community_06,Elizabeth,Yusuf,male,1979-05-10,,08086728897,https://www.commcarehq.org/photos/farmer_651.jpg,6,mixed_farming,4,leased,3,rain-fed,---,rice maize groundnuts,1.0,5.2,0.7,goats rabbits,4,5,10.5309121 7.4865312 0.0 20.0,yes,fbcbd5aa-21c9-4e50-a0f5-dcce91cf90d0,2026-02-19 00:04:00,2026-02-19,tester,2026-02-19 00:04:14,https://www.commcarehq.org/form/836fc4db-abfc-4b02-b09b-c82f7a432e6b,tester
652,bdb1cef7-6498-4d3d-bc0b-ba1d50fdf907,community_04,Naomi,Adeyemi,female,1988-07-21,,08090697415,https://www.commcarehq.org/photos/farmer_652.jpg,8,mixed_farming,14,owned,2,rain-fed,---,groundnuts maize,1.8,1.9,---,goats rabbits,10,25,10.2609357 7.5744677 0.0 20.0,yes,cb491dea-36cf-4783-b193-e5fe8429830b,2026-02-05 00:07:00,2026-02-05,tester,2026-02-05 00:07:17,https://www.commcarehq.org/form/bdb1cef7-6498-4d3d-bc0b-ba1d50fdf907,tester
653,bd3d0beb-0dea-412c-a723-c5304296174e,community_05,Daniel,Daniel,female,1984-05-07,,08057260064,https://www.commcarehq.org/photos/farmer_653.jpg,4,crop_farming,21,owned,1,rain-fed,---,rice groundnuts maize,0.7,4.8,3.7,goats,2,---,10.2538201 7.3394596 0.0 20.0,yes,524cbe9f-100b-438e-9f7f-4ab03441f423,2026-02-23 00:07:00,2026-02-23,tester,2026-02-23 00:07:13,https://www.commcarehq.org/form/bd3d0beb-0dea-412c-a723-c5304296174e,tester
654,14ddd6b5-4d00-4274-abae-52ef678ef82d,community_06,Elizabeth,Johnson,female,1973-03-24,80899602528,08073861540,https://www.commcarehq.org/photos/farmer_654.jpg,5,mixed_farming,27,leased,2,borehole,---,groundnuts,0.6,---,---,goats,17,---,10.5269147 7.3630673 0.0 20.0,yes,33968dc6-b7be-4c2f-aa31-fb217cb36d6f,2026-05-13 00:03:00,2026-05-13,tester,2026-05-13 00:03:14,https://www.commcarehq.org/form/14ddd6b5-4d00-4274-abae-52ef678ef82d,tester
655,33dfb105-ef9f-4119-bada-5f5b8cd87a37,community_03,Ibrahim,Mohammed,female,1983-10-30,,08020086156,https://www.commcarehq.org/photos/farmer_655.jpg,3,mixed_farming,11,owned,1,rain-fed,---,groundnuts,1.7,---,---,goats,22,---,10.222808 7.4579859 0.0 20.0,yes,899c76e9-63a0-492d-a2dc-5de45f4ed7c8,2026-03-02 00:04:00,2026-03-02,tester,2026-03-02 00:04:18,https://www.commcarehq.org/form/33dfb105-ef9f-4119-bada-5f5b8cd87a37,tester
656,5c2c350c-8d95-42c0-91ab-5668611ca5d7,community_06,Elizabeth,Daniel,male,1973-07-08,14544987672,08075552557,https://www.commcarehq.org/photos/farmer_656.jpg,5,crop_farming,34,family_land,1,dam_reservoir,---,maize,---,3.8,---,---,---,---,10.4499973 7.2202289 0.0 20.0,yes,e662387d-7c62-4125-ac74-f3c3f004be95,2026-01-13 00:04:00,2026-01-13,tester,2026-01-13 00:04:12,https://www.commcarehq.org/form/5c2c350c-8d95-42c0-91ab-5668611ca5d7,tester
657,4f6b6128-d0d0-4f93-9c7a-dfd62d7c18fb,community_05,David,Usman,male,1970-04-19,12760363497,08058116539,https://www.commcarehq.org/photos/farmer_657.jpg,7,mixed_farming,17,family_land,1,irrigation_scheme,---,groundnuts,3.0,---,---,rabbits,---,24,10.4723523 7.5787511 0.0 20.0,yes,fb541c62-bc9f-4643-9d08-3017b887c2c3,2026-03-04 00:02:00,2026-03-04,tester,2026-03-04 00:02:18,https://www.commcarehq.org/form/4f6b6128-d0d0-4f93-9c7a-dfd62d7c18fb,tester
